latitude,longtitude,depth,temperature,time
,,3.778,21.0,1712833064025
,,3.778,21.0,1712833064168
,,3.778,21.0,1712833064172
40.46507166666667,22.852051666666664,3.778,,1712833064172
,,3.778,21.0,1712833064589
,,3.751,21.0,1712833064607
,,3.751,21.0,1712833064825
,,3.751,21.0,1712833064842
,,3.778,21.0,1712833065025
,,3.778,21.0,1712833065049
,,3.778,21.0,1712833065187
40.46507,22.852051666666664,3.778,,1712833065187
,,3.751,21.0,1712833065469
,,3.751,21.0,1712833065484
,,3.778,21.0,1712833065521
,,3.778,21.0,1712833065738
,,3.778,21.0,1712833065744
,,3.778,21.0,1712833065869
,,3.778,21.0,1712833065932
,,3.778,21.0,1712833066279
,,3.778,21.0,1712833066286
,,3.778,21.0,1712833066290
40.465068333333335,22.852053333333334,3.778,,1712833066290
,,3.751,21.0,1712833066311
,,3.778,21.0,1712833066346
,,3.751,21.0,1712833066405
,,3.751,21.0,1712833066490
,,3.751,21.0,1712833066584
,,3.751,21.0,1712833066678
,,3.751,21.0,1712833066974
,,3.751,21.0,1712833066995
,,3.778,21.0,1712833067020
,,3.806,21.0,1712833067231
40.465068333333335,22.852053333333334,3.806,,1712833067231
,,3.806,21.0,1712833067245
,,3.806,21.0,1712833067289
,,3.806,21.0,1712833067375
,,3.806,21.0,1712833067453
,,3.806,21.0,1712833067496
,,3.806,21.0,1712833067570
,,3.806,21.0,1712833067662
,,3.806,21.0,1712833067701
,,3.751,21.0,1712833067765
,,3.778,21.0,1712833067836
,,3.751,21.0,1712833067904
,,3.778,21.0,1712833067973
,,3.778,21.0,1712833068077
,,3.778,21.0,1712833068118
40.465068333333335,22.852053333333334,3.778,,1712833068118
,,3.751,21.0,1712833068190
,,3.751,21.0,1712833068317
,,3.778,20.0,1712833068378
,,3.778,20.0,1712833068508
,,3.778,20.0,1712833068519
,,3.806,20.0,1712833068587
,,3.833,20.0,1712833068779
,,3.861,20.0,1712833068789
,,3.861,20.0,1712833068854
,,3.861,20.0,1712833068921
,,3.861,20.0,1712833069003
,,3.861,20.0,1712833069056
,,3.888,20.0,1712833069128
40.465066666666665,22.852050000000002,3.888,,1712833069128
,,3.888,20.0,1712833069271
,,3.888,20.0,1712833069359
,,3.888,20.0,1712833069399
,,3.888,20.0,1712833069560
,,3.888,20.0,1712833069807
,,3.861,20.0,1712833069887
,,3.833,20.0,1712833070022
,,3.833,20.0,1712833070027
,,3.833,20.0,1712833070123
,,3.833,20.0,1712833070144
40.465066666666665,22.852048333333332,3.833,,1712833070144
,,3.806,20.0,1712833070218
,,3.833,20.0,1712833070328
,,3.833,20.0,1712833070351
,,3.888,20.0,1712833070449
,,3.888,20.0,1712833070578
,,3.888,20.0,1712833070624
,,3.888,20.0,1712833070692
,,3.888,20.0,1712833070763
,,3.888,20.0,1712833070828
,,3.888,20.0,1712833070942
,,3.915,20.0,1712833070961
,,3.915,20.0,1712833071096
40.465066666666665,22.852048333333332,3.915,,1712833071096
,,3.915,20.0,1712833071167
,,3.943,21.0,1712833071232
,,3.943,21.0,1712833071338
,,3.915,21.0,1712833071370
,,3.888,21.0,1712833071863
,,3.888,21.0,1712833071868
,,3.888,21.0,1712833071872
,,3.915,21.0,1712833071876
,,3.915,21.0,1712833071877
,,3.861,21.0,1712833071880
,,3.861,21.0,1712833071913
,,3.861,21.0,1712833072015
,,3.861,21.0,1712833072049
,,3.861,21.0,1712833072154
40.465066666666665,22.85204666666667,3.861,,1712833072154
,,3.833,21.0,1712833072185
,,3.833,21.0,1712833072273
,,3.833,21.0,1712833072320
,,3.833,21.0,1712833072532
,,3.833,21.0,1712833072595
,,3.833,21.0,1712833072682
,,3.833,21.0,1712833072730
,,3.833,21.0,1712833072825
,,3.833,21.0,1712833072866
,,3.833,21.0,1712833072959
,,3.833,21.0,1712833073034
,,3.833,21.0,1712833073069
,,3.833,21.0,1712833073163
40.465068333333335,22.85204666666667,3.833,,1712833073163
,,3.833,21.0,1712833073204
,,3.833,21.0,1712833073272
,,3.833,21.0,1712833073361
,,3.833,21.0,1712833073414
,,3.833,21.0,1712833073479
,,3.833,21.0,1712833073546
,,3.833,21.0,1712833073701
,,3.806,21.0,1712833073704
,,3.806,21.0,1712833073752
,,3.806,21.0,1712833073913
,,3.778,21.0,1712833073919
,,3.806,21.0,1712833074039
,,3.778,21.0,1712833074225
40.465068333333335,22.852048333333332,3.778,,1712833074225
,,3.806,21.0,1712833074360
,,3.806,21.0,1712833074432
,,3.806,21.0,1712833074507
,,3.778,21.0,1712833074704
,,3.778,21.0,1712833074707
,,3.806,21.0,1712833074710
,,3.778,21.0,1712833075367
,,3.806,21.0,1712833075376
,,3.806,21.0,1712833075407
40.465068333333335,22.852048333333332,3.806,,1712833075407
,,3.806,21.0,1712833075458
,,3.806,21.0,1712833075595
,,3.806,21.0,1712833075600
,,3.806,21.0,1712833075817
,,3.806,21.0,1712833075856
,,3.806,21.0,1712833075930
,,3.806,21.0,1712833076060
,,3.806,21.0,1712833076159
40.465068333333335,22.852048333333332,3.806,,1712833076159
,,3.806,21.0,1712833076199
,,3.806,21.0,1712833076290
,,3.806,21.0,1712833076334
,,3.806,21.0,1712833076407
,,3.806,21.0,1712833076540
,,3.806,21.0,1712833076675
,,3.806,21.0,1712833076773
,,3.806,21.0,1712833076821
,,3.806,21.0,1712833076947
,,3.806,21.0,1712833077057
,,3.806,21.0,1712833077082
40.465068333333335,22.85204666666667,3.806,,1712833077082
,,3.833,21.0,1712833077237
,,3.833,21.0,1712833077286
,,3.833,21.0,1712833077366
,,3.833,21.0,1712833077445
,,3.833,21.0,1712833077687
,,3.833,21.0,1712833077691
,,3.861,21.0,1712833077694
,,3.861,21.0,1712833077767
,,3.861,21.0,1712833078104
40.465066666666665,22.85204666666667,3.861,,1712833078104
,,3.861,21.0,1712833078169
,,3.833,21.0,1712833078317
,,3.833,21.0,1712833078411
,,3.806,21.0,1712833078420
,,3.806,21.0,1712833079393
40.465066666666665,22.85204666666667,3.806,,1712833079393
,,3.806,21.0,1712833079675
,,3.806,21.0,1712833079683
,,3.806,21.0,1712833079855
,,3.806,21.0,1712833079990
,,3.806,21.0,1712833079994
,,3.806,21.0,1712833080010
,,3.806,21.0,1712833080108
,,3.806,21.0,1712833080210
40.465066666666665,22.85204666666667,3.806,,1712833080210
,,3.806,21.0,1712833080350
,,3.806,21.0,1712833080356
,,3.806,21.0,1712833080412
,,3.806,21.0,1712833080479
,,3.806,21.0,1712833080684
,,3.833,21.0,1712833080688
,,3.833,21.0,1712833080692
,,3.806,21.0,1712833080752
,,3.806,21.0,1712833080820
,,3.806,21.0,1712833081015
,,3.806,21.0,1712833081049
,,3.778,21.0,1712833081094
40.465066666666665,22.85204666666667,3.778,,1712833081094
,,3.778,21.0,1712833081338
,,3.778,21.0,1712833081348
,,3.833,21.0,1712833081456
,,3.833,21.0,1712833081500
,,3.861,21.0,1712833081649
,,3.861,21.0,1712833081789
,,3.861,21.0,1712833081793
,,3.861,21.0,1712833081967
,,3.861,21.0,1712833082113
40.465066666666665,22.852044999999997,3.861,,1712833082113
,,3.861,21.0,1712833082189
,,3.861,21.0,1712833082248
,,3.861,21.0,1712833082368
,,3.861,21.0,1712833082384
,,3.861,21.0,1712833082490
,,3.833,21.0,1712833082520
,,3.806,21.0,1712833082619
,,3.778,21.0,1712833082759
,,3.778,21.0,1712833082792
,,3.778,21.0,1712833082876
,,3.778,21.0,1712833082953
,,3.778,21.0,1712833082996
,,3.778,21.0,1712833083067
,,3.778,21.0,1712833083201
40.465064999999996,22.852043333333334,3.778,,1712833083201
,,3.778,21.0,1712833083272
,,3.778,21.0,1712833083436
,,3.778,21.0,1712833083442
,,3.806,21.0,1712833083471
,,3.806,21.0,1712833083575
,,3.833,21.0,1712833083607
,,3.833,21.0,1712833083711
,,3.861,21.0,1712833083744
,,3.861,21.0,1712833083844
,,3.861,21.0,1712833083881
,,3.861,21.0,1712833084017
,,3.861,21.0,1712833084086
40.465064999999996,22.852041666666665,3.861,,1712833084086
,,3.861,21.0,1712833084154
,,3.861,21.0,1712833084222
,,3.833,21.0,1712833084289
,,3.833,21.0,1712833084359
,,3.833,21.0,1712833084423
,,3.833,21.0,1712833084493
,,3.833,21.0,1712833084576
,,3.806,21.0,1712833084641
,,3.806,21.0,1712833084701
,,3.806,21.0,1712833084783
,,3.806,21.0,1712833084909
,,3.806,21.0,1712833084999
,,3.806,21.0,1712833085041
,,3.806,21.0,1712833085118
40.465068333333335,22.852038333333333,3.806,,1712833085118
,,3.806,21.0,1712833085194
,,3.806,21.0,1712833085259
,,3.806,21.0,1712833085324
,,3.806,21.0,1712833085400
,,3.778,21.0,1712833085524
,,3.778,21.0,1712833085604
,,3.778,21.0,1712833085649
,,3.806,21.0,1712833085718
,,3.806,21.0,1712833085853
,,3.806,21.0,1712833085922
,,3.778,21.0,1712833085994
,,3.778,21.0,1712833086174
40.46507,22.852035,3.778,,1712833086174
,,3.778,21.0,1712833086197
,,3.778,20.0,1712833086261
,,3.778,20.0,1712833086366
,,3.778,20.0,1712833086397
,,3.778,20.0,1712833086507
,,3.778,20.0,1712833086532
,,3.778,20.0,1712833086642
,,3.778,20.0,1712833086670
,,3.806,20.0,1712833086771
,,3.806,20.0,1712833086829
,,3.778,20.0,1712833086942
,,3.778,20.0,1712833087103
,,3.751,20.0,1712833087148
40.46507166666667,22.85203166666667,3.751,,1712833087148
,,3.751,20.0,1712833087254
,,3.778,20.0,1712833087280
,,3.806,20.0,1712833087386
,,3.806,20.0,1712833087417
,,3.806,20.0,1712833087552
,,3.806,20.0,1712833087626
,,3.806,20.0,1712833087774
,,3.806,20.0,1712833087858
,,3.806,20.0,1712833087897
,,3.806,20.0,1712833087964
,,3.806,20.0,1712833088030
,,3.806,20.0,1712833088137
40.46507166666667,22.85203,3.806,,1712833088137
,,3.806,20.0,1712833088164
,,3.806,20.0,1712833088248
,,3.806,20.0,1712833088352
,,3.778,20.0,1712833088367
,,3.778,20.0,1712833088452
,,3.778,20.0,1712833088574
,,3.778,20.0,1712833088675
,,3.778,20.0,1712833088708
,,3.778,20.0,1712833088777
,,3.778,20.0,1712833088845
,,3.778,20.0,1712833088948
,,3.778,20.0,1712833088979
,,3.751,20.0,1712833089069
,,3.778,20.0,1712833089118
40.46507166666667,22.852028333333337,3.778,,1712833089118
,,3.778,20.0,1712833089225
,,3.778,20.0,1712833089254
,,3.806,21.0,1712833089437
,,3.806,21.0,1712833089458
,,3.806,21.0,1712833089578
,,3.806,21.0,1712833089595
,,3.806,21.0,1712833089736
,,3.806,21.0,1712833089742
,,3.806,21.0,1712833089864
,,3.833,21.0,1712833089966
,,3.833,21.0,1712833090031
,,3.806,21.0,1712833090099
40.46507333333333,22.852025000000005,3.806,,1712833090099
,,3.806,21.0,1712833090342
,,3.806,21.0,1712833090411
,,3.806,21.0,1712833090508
,,3.806,21.0,1712833090624
,,3.778,21.0,1712833090680
,,3.778,21.0,1712833090795
,,3.778,21.0,1712833090824
,,3.778,21.0,1712833090979
,,3.778,21.0,1712833090985
40.465075,22.852021666666662,3.778,,1712833090985
,,3.778,21.0,1712833091248
,,3.778,21.0,1712833091309
,,3.778,21.0,1712833091509
,,3.778,21.0,1712833091586
,,3.778,21.0,1712833091591
,,3.806,21.0,1712833091936
,,3.833,21.0,1712833092079
,,3.833,21.0,1712833092107
40.465075,22.85201833333333,3.833,,1712833092107
,,3.833,21.0,1712833092215
,,3.833,21.0,1712833092243
,,3.806,21.0,1712833092367
,,3.806,21.0,1712833092403
,,3.806,21.0,1712833092450
,,3.806,21.0,1712833092519
,,3.806,21.0,1712833092589
,,3.806,21.0,1712833092722
,,3.806,21.0,1712833092788
,,3.806,21.0,1712833092914
,,3.778,21.0,1712833092928
,,3.778,21.0,1712833093031
,,3.778,21.0,1712833093061
,,3.778,21.0,1712833093163
40.46507666666666,22.852014999999998,3.778,,1712833093163
,,3.778,21.0,1712833093203
,,3.778,21.0,1712833093314
,,3.778,21.0,1712833093332
,,3.778,21.0,1712833093470
,,3.806,21.0,1712833093560
,,3.806,21.0,1712833094106
,,3.806,21.0,1712833094111
40.46507666666666,22.852013333333336,3.806,,1712833094111
,,3.806,21.0,1712833094148
,,3.806,21.0,1712833094253
,,3.806,21.0,1712833094293
,,3.806,21.0,1712833094440
,,3.806,21.0,1712833094443
,,3.806,21.0,1712833094524
,,3.806,21.0,1712833094556
,,3.806,21.0,1712833094702
,,3.806,21.0,1712833094802
,,3.806,21.0,1712833094828
,,3.806,21.0,1712833094931
,,3.861,21.0,1712833095106
40.46507833333333,22.852011666666666,3.861,,1712833095106
,,3.915,21.0,1712833095260
,,3.915,21.0,1712833095386
,,3.915,21.0,1712833095448
,,3.915,21.0,1712833095531
,,3.97,21.0,1712833095597
,,3.97,21.0,1712833095643
,,3.97,21.0,1712833095782
,,3.943,21.0,1712833095956
,,3.97,21.0,1712833095972
,,3.997,21.0,1712833095990
,,3.997,21.0,1712833096129
40.46507833333333,22.852010000000003,3.997,,1712833096129
,,3.943,21.0,1712833096204
,,3.888,21.0,1712833096326
,,3.888,21.0,1712833096400
,,3.888,21.0,1712833096493
,,3.943,21.0,1712833096530
,,3.915,21.0,1712833096639
,,3.888,21.0,1712833096685
,,3.888,21.0,1712833096735
,,3.861,21.0,1712833096805
,,3.888,21.0,1712833096872
,,3.861,21.0,1712833096947
,,3.861,21.0,1712833097031
,,3.888,21.0,1712833097073
,,3.915,21.0,1712833097175
40.46507999999999,22.852010000000003,3.915,,1712833097175
,,3.915,21.0,1712833097210
,,3.888,21.0,1712833097330
,,3.888,21.0,1712833097345
,,3.943,21.0,1712833097480
,,3.943,21.0,1712833097684
,,3.97,21.0,1712833097818
,,3.943,21.0,1712833097849
,,3.943,21.0,1712833097898
,,3.943,21.0,1712833098030
,,3.97,21.0,1712833098238
,,3.97,21.0,1712833098246
40.46507999999999,22.852010000000003,3.97,,1712833098246
,,3.943,21.0,1712833098253
,,3.943,21.0,1712833098495
,,3.997,21.0,1712833098573
,,3.97,21.0,1712833099013
,,3.943,21.0,1712833099054
,,3.888,21.0,1712833099107
,,3.861,21.0,1712833099113
,,3.861,21.0,1712833099117
,,3.861,21.0,1712833099124
40.46508166666667,22.852010000000003,3.861,,1712833099124
,,3.915,21.0,1712833099233
,,3.943,21.0,1712833099317
,,3.97,21.0,1712833099388
,,3.997,21.0,1712833099481
,,3.97,21.0,1712833099520
,,3.943,21.0,1712833099596
,,3.943,21.0,1712833099690
,,3.943,21.0,1712833099759
,,3.97,21.0,1712833099795
,,3.97,21.0,1712833099873
,,4.025,21.0,1712833100038
,,4.025,21.0,1712833100044
,,4.025,21.0,1712833100065
,,3.943,21.0,1712833100142
40.46508333333334,22.852011666666666,3.943,,1712833100142
,,3.915,21.0,1712833100204
,,3.888,21.0,1712833100306
,,3.888,21.0,1712833100342
,,3.888,21.0,1712833100403
,,3.915,21.0,1712833100472
,,3.915,21.0,1712833100593
,,3.915,21.0,1712833100608
,,3.888,21.0,1712833100713
,,3.888,21.0,1712833100750
,,3.861,21.0,1712833100932
,,3.861,21.0,1712833100941
,,3.861,21.0,1712833100949
,,3.888,21.0,1712833101042
,,3.943,21.0,1712833101083
,,3.943,21.0,1712833101287
40.465085,22.852011666666666,3.943,,1712833101287
,,3.915,21.0,1712833101356
,,3.915,21.0,1712833101424
,,3.861,21.0,1712833101547
,,3.861,21.0,1712833101559
,,3.861,21.0,1712833101629
,,3.861,21.0,1712833101739
,,3.861,21.0,1712833101906
,,3.861,21.0,1712833102008
,,3.833,21.0,1712833102035
,,3.806,21.0,1712833102239
,,3.806,21.0,1712833102245
40.465085,22.852011666666666,3.806,,1712833102245
,,3.806,21.0,1712833102251
,,3.806,21.0,1712833102323
,,3.806,21.0,1712833102376
,,3.778,21.0,1712833102521
,,3.778,21.0,1712833102526
,,3.778,21.0,1712833102614
,,3.751,21.0,1712833102654
,,3.751,20.0,1712833102715
,,3.751,20.0,1712833102840
,,3.778,20.0,1712833102945
,,3.778,20.0,1712833102989
,,3.778,20.0,1712833103206
,,3.778,20.0,1712833103221
,,3.778,20.0,1712833103225
40.465085,22.852011666666666,3.778,,1712833103225
,,3.778,20.0,1712833103287
,,3.778,20.0,1712833103330
,,3.778,20.0,1712833103484
,,3.806,20.0,1712833103495
,,3.806,20.0,1712833103532
,,3.778,20.0,1712833103639
,,3.778,20.0,1712833103872
,,3.751,20.0,1712833103956
,,3.778,20.0,1712833104121
,,3.778,20.0,1712833104223
40.46508666666667,22.852008333333334,3.778,,1712833104223
,,3.778,21.0,1712833104282
,,3.778,21.0,1712833104438
,,3.751,21.0,1712833104452
,,3.751,21.0,1712833104551
,,3.751,21.0,1712833104680
,,3.751,21.0,1712833104722
,,3.778,21.0,1712833104767
,,3.751,21.0,1712833104834
,,3.778,21.0,1712833105014
,,3.806,21.0,1712833105033
,,3.806,21.0,1712833105035
,,3.806,21.0,1712833105120
40.465088333333334,22.852003333333332,3.806,,1712833105120
,,3.806,21.0,1712833105249
,,3.806,21.0,1712833105255
,,3.806,21.0,1712833105300
,,3.806,21.0,1712833105375
,,3.806,21.0,1712833105655
,,3.806,21.0,1712833105707
,,3.806,21.0,1712833105778
,,3.806,21.0,1712833105844
,,3.806,21.0,1712833105981
,,3.806,21.0,1712833106054
,,3.806,21.0,1712833106139
40.465088333333334,22.851998333333334,3.806,,1712833106139
,,3.806,21.0,1712833106191
,,3.806,21.0,1712833106266
,,3.806,21.0,1712833106597
,,3.806,20.0,1712833110178
,,3.806,20.0,1712833110190
,,3.806,20.0,1712833110194
,,3.806,20.0,1712833110196
,,3.806,20.0,1712833110197
40.465093333333336,22.85199,3.806,,1712833110197
,,3.806,20.0,1712833110206
,,3.806,20.0,1712833110277
,,3.806,20.0,1712833110379
,,3.806,20.0,1712833110401
,,3.806,20.0,1712833110513
,,3.806,20.0,1712833110544
,,3.806,20.0,1712833110646
,,3.833,20.0,1712833110827
,,3.833,20.0,1712833110832
,,3.833,20.0,1712833110925
,,3.833,20.0,1712833110944
,,3.833,20.0,1712833111017
,,3.806,20.0,1712833111199
40.465095,22.85198666666667,3.806,,1712833111199
,,3.833,20.0,1712833111217
,,3.833,20.0,1712833111336
,,3.833,20.0,1712833111501
,,3.833,20.0,1712833111507
,,3.833,20.0,1712833112007
,,3.833,20.0,1712833112012
,,3.833,20.0,1712833112014
,,3.833,20.0,1712833112016
,,3.833,20.0,1712833112020
,,3.833,20.0,1712833112024
,,3.833,20.0,1712833112035
,,3.833,20.0,1712833112136
40.46509833333334,22.851981666666667,3.833,,1712833112136
,,3.833,20.0,1712833112167
,,3.861,20.0,1712833112270
,,3.861,20.0,1712833112303
,,3.833,20.0,1712833112439
,,3.833,20.0,1712833112545
,,3.861,20.0,1712833112576
,,3.833,20.0,1712833112680
,,3.833,20.0,1712833112806
,,3.833,20.0,1712833112847
,,3.833,20.0,1712833112927
,,3.833,20.0,1712833113030
,,3.833,20.0,1712833113054
,,3.833,20.0,1712833113154
40.4651,22.85197833333333,3.833,,1712833113154
,,3.833,20.0,1712833113255
,,3.833,20.0,1712833113329
,,3.833,20.0,1712833113438
,,3.833,20.0,1712833113460
,,3.833,20.0,1712833113558
,,3.833,20.0,1712833113665
,,3.833,20.0,1712833113734
,,3.806,20.0,1712833113847
,,3.833,20.0,1712833113873
,,3.833,20.0,1712833113946
,,3.806,20.0,1712833114056
,,3.806,20.0,1712833114074
,,3.806,20.0,1712833114148
40.46510333333333,22.851975,3.806,,1712833114148
,,3.806,20.0,1712833114258
,,3.861,20.0,1712833114374
,,3.861,20.0,1712833114412
,,3.861,20.0,1712833114518
,,3.861,20.0,1712833114554
,,3.861,20.0,1712833114771
,,3.833,20.0,1712833114778
,,3.833,20.0,1712833114784
,,3.833,20.0,1712833114819
,,3.833,20.0,1712833114888
,,3.833,20.0,1712833114955
,,3.833,20.0,1712833115036
,,3.833,20.0,1712833115285
,,3.806,20.0,1712833115299
40.465105,22.851969999999998,3.806,,1712833115299
,,3.806,20.0,1712833115302
,,3.806,20.0,1712833115312
,,3.806,20.0,1712833115395
,,3.806,20.0,1712833115433
,,3.806,20.0,1712833115535
,,3.806,20.0,1712833115636
,,3.806,20.0,1712833115772
,,3.806,20.0,1712833115878
,,3.806,20.0,1712833115997
,,3.806,20.0,1712833116047
,,3.806,20.0,1712833116148
40.465105,22.851965000000003,3.806,,1712833116148
,,3.833,20.0,1712833116184
,,3.833,21.0,1712833116249
,,3.833,21.0,1712833116352
,,3.833,21.0,1712833116384
,,3.833,21.0,1712833116513
,,3.833,21.0,1712833116546
,,3.833,21.0,1712833116588
,,3.833,21.0,1712833116727
,,3.833,21.0,1712833116877
,,3.833,21.0,1712833116933
,,3.833,21.0,1712833116999
,,3.833,21.0,1712833117112
,,3.833,21.0,1712833117236
40.465106666666664,22.851960000000002,3.833,,1712833117236
,,3.833,21.0,1712833117372
,,3.833,21.0,1712833117413
,,3.833,21.0,1712833118151
,,3.833,21.0,1712833118154
,,3.833,21.0,1712833118156
,,3.833,21.0,1712833118160
,,3.806,21.0,1712833118163
,,3.806,21.0,1712833118167
,,3.806,21.0,1712833118169
,,3.833,21.0,1712833118173
40.46510833333333,22.85195666666667,3.833,,1712833118173
,,3.833,21.0,1712833118253
,,3.833,21.0,1712833118290
,,3.861,21.0,1712833118486
,,3.861,21.0,1712833118490
,,3.861,21.0,1712833118496
,,3.861,21.0,1712833118591
,,3.861,21.0,1712833118707
,,3.861,21.0,1712833118710
,,3.861,21.0,1712833118789
,,3.861,21.0,1712833118884
,,3.861,21.0,1712833118940
,,3.861,21.0,1712833118971
,,3.861,21.0,1712833119147
,,3.861,21.0,1712833119163
40.465109999999996,22.851953333333334,3.861,,1712833119163
,,3.861,21.0,1712833119176
,,3.861,21.0,1712833119244
,,3.861,21.0,1712833119411
,,3.833,21.0,1712833119437
,,3.833,21.0,1712833119481
,,3.833,21.0,1712833119513
,,3.833,21.0,1712833119585
,,3.861,21.0,1712833119650
,,3.861,21.0,1712833119719
,,3.861,21.0,1712833119952
,,3.861,21.0,1712833120003
,,3.861,21.0,1712833120057
,,3.833,21.0,1712833120129
40.465111666666665,22.851950000000002,3.833,,1712833120129
,,3.833,21.0,1712833120246
,,3.833,21.0,1712833120287
,,3.861,21.0,1712833120363
,,3.861,21.0,1712833120416
,,3.861,21.0,1712833120466
,,3.861,21.0,1712833120543
,,3.861,21.0,1712833120605
,,3.861,21.0,1712833120680
,,3.861,21.0,1712833120745
,,3.861,21.0,1712833120900
,,3.861,21.0,1712833120921
,,3.861,21.0,1712833120966
,,3.861,21.0,1712833121128
40.465113333333335,22.851946666666663,3.861,,1712833121128
,,3.861,21.0,1712833121171
,,3.861,21.0,1712833121219
,,3.861,21.0,1712833121284
,,3.833,21.0,1712833121577
,,3.833,21.0,1712833121585
,,3.833,21.0,1712833121593
,,3.833,21.0,1712833121631
,,3.833,21.0,1712833121688
,,3.833,21.0,1712833121778
,,3.833,21.0,1712833121861
,,3.833,21.0,1712833121893
,,3.861,21.0,1712833121970
,,3.861,21.0,1712833122120
40.465115,22.85194333333333,3.861,,1712833122120
,,3.861,21.0,1712833122172
,,3.861,21.0,1712833122238
,,3.861,21.0,1712833122304
,,3.861,21.0,1712833122374
,,3.861,21.0,1712833122442
,,3.861,21.0,1712833122529
,,3.833,21.0,1712833122672
,,3.833,21.0,1712833122710
,,3.833,21.0,1712833122881
,,3.833,21.0,1712833122890
,,3.833,21.0,1712833122921
,,3.833,21.0,1712833122999
,,3.833,21.0,1712833123061
,,3.833,21.0,1712833123120
40.46511666666667,22.85194,3.833,,1712833123120
,,3.833,21.0,1712833123187
,,3.833,21.0,1712833123391
,,3.833,21.0,1712833123535
,,3.833,21.0,1712833123594
,,3.833,21.0,1712833123678
,,3.833,21.0,1712833123744
,,3.833,21.0,1712833123828
,,3.833,21.0,1712833123877
,,3.806,21.0,1712833123963
,,3.806,21.0,1712833124025
,,3.806,21.0,1712833124081
,,3.806,21.0,1712833124140
40.46512,22.851936666666667,3.806,,1712833124140
,,3.833,21.0,1712833124305
,,3.806,21.0,1712833124876
,,3.806,21.0,1712833124925
,,3.833,21.0,1712833124929
,,3.861,21.0,1712833124933
,,3.861,21.0,1712833124937
,,3.861,21.0,1712833124946
,,3.861,21.0,1712833124950
,,3.861,21.0,1712833124951
,,3.861,21.0,1712833124958
,,3.861,21.0,1712833125033
40.46512166666666,22.85193333333333,3.861,,1712833125033
,,3.861,21.0,1712833125297
,,3.861,21.0,1712833125301
,,3.861,20.0,1712833125378
,,3.861,20.0,1712833125471
,,3.861,20.0,1712833125577
,,3.861,20.0,1712833125636
,,3.861,20.0,1712833125743
,,3.861,20.0,1712833125768
,,3.861,20.0,1712833125980
,,3.861,20.0,1712833125987
,,3.833,20.0,1712833126040
,,3.833,20.0,1712833126135
40.46512333333333,22.85192833333333,3.833,,1712833126135
,,3.833,20.0,1712833126176
,,3.833,20.0,1712833126265
,,3.833,20.0,1712833126321
,,3.833,20.0,1712833126386
,,3.833,20.0,1712833126637
,,3.833,20.0,1712833126649
,,3.833,20.0,1712833126657
,,3.861,20.0,1712833126724
,,3.861,20.0,1712833126818
,,3.861,20.0,1712833126855
,,3.861,20.0,1712833126933
,,3.861,20.0,1712833127019
40.46512499999999,22.851921666666666,3.861,,1712833127019
,,3.861,20.0,1712833127389
,,3.861,20.0,1712833127423
,,3.861,20.0,1712833127438
,,3.861,20.0,1712833127476
,,3.861,20.0,1712833127539
,,3.861,20.0,1712833127619
,,3.861,20.0,1712833127682
,,3.861,20.0,1712833127749
,,3.861,20.0,1712833127812
,,3.861,20.0,1712833127990
,,3.861,20.0,1712833128030
,,3.861,20.0,1712833128045
,,3.861,20.0,1712833128208
,,3.861,20.0,1712833128221
40.46512666666667,22.851920000000003,3.861,,1712833128221
,,3.861,20.0,1712833128233
,,3.833,20.0,1712833128444
,,3.833,20.0,1712833128449
,,3.833,20.0,1712833128457
,,3.833,20.0,1712833128488
,,3.833,20.0,1712833128566
,,3.861,20.0,1712833128633
,,3.861,20.0,1712833128822
,,3.888,20.0,1712833128851
,,3.888,20.0,1712833128899
,,3.888,20.0,1712833128976
,,3.888,20.0,1712833129035
,,3.888,20.0,1712833129104
40.46512666666667,22.851918333333334,3.888,,1712833129104
,,3.888,20.0,1712833129234
,,3.888,20.0,1712833129263
,,3.888,20.0,1712833129309
,,3.861,20.0,1712833129377
,,3.861,20.0,1712833129456
,,3.861,20.0,1712833129866
,,3.861,20.0,1712833129891
,,3.861,20.0,1712833129970
,,3.861,20.0,1712833129985
,,3.861,20.0,1712833130039
,,3.861,20.0,1712833130052
,,3.861,20.0,1712833130100
,,3.861,20.0,1712833130131
40.46512833333334,22.851915,3.861,,1712833130131
,,3.861,20.0,1712833130301
,,3.888,20.0,1712833130378
,,3.888,20.0,1712833130518
,,3.888,20.0,1712833130546
,,3.888,20.0,1712833130549
,,3.888,20.0,1712833130697
,,3.888,20.0,1712833130809
,,3.888,20.0,1712833131331
,,3.888,20.0,1712833131337
,,3.888,20.0,1712833131350
40.46513,22.85191166666667,3.888,,1712833131350
,,3.888,20.0,1712833131476
,,3.888,20.0,1712833131573
,,3.888,20.0,1712833131672
,,3.888,20.0,1712833131708
,,3.888,20.0,1712833131712
,,3.888,20.0,1712833131715
,,3.888,20.0,1712833131752
,,3.888,20.0,1712833131830
,,3.888,20.0,1712833132092
,,3.888,20.0,1712833132098
,,3.888,20.0,1712833132099
,,3.888,20.0,1712833132102
40.46513166666667,22.851906666666665,3.888,,1712833132102
,,3.888,20.0,1712833132406
,,3.888,20.0,1712833132558
,,3.888,20.0,1712833132674
,,3.861,20.0,1712833132964
,,3.861,20.0,1712833132985
,,3.861,20.0,1712833133013
,,3.915,20.0,1712833133560
